2,2,5,3,3,6,6,8,11,5,6,6,7,7,7,10,17,7,18,18,19,7,9,7,7,18,19,17,7,7,19,20,20,19,20,20,19,21,20,20,2
3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,12,12,13,13,13,13,13,14,14,13,13,13,13,14,14,14,14,14,14,14,14,13,15,14,14,1
2,1,5,8,2,2,11,2,10,10,12,2,14,15,15,15,18,18,19,19,20,18,19,19,19,19,20,18,19,20,20,21,21,20,21,21,20,22,21,21,2
2,2,6,3,3,6,10,8,8,11,14,15,13,14,14,16,16,17,17,17,18,17,18,18,18,17,18,19,18,19,18,19,19,18,19,19,18,20,22,19,2
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,5,5,5,6,5,20,5,20,20,21,20,5,21,21,22,22,5,5,22,5,23,5,5,2
2,2,2,3,3,3,10,3,2,2,3,3,3,3,3,3,3,3,20,3,3,3,3,20,21,21,22,21,20,22,22,23,23,21,22,23,21,24,23,22,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,5,5,5,5,5,4,12,5,13,2,2,2,2,2,2,2,2,16,2,16,17,2,16,23,16,17,17,17,17,17,22,23,24,22,25,24,23,2
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,6,5,6,6,5,20,21,20,20,21,20,5,21,21,22,22,23,24,25,23,26,25,24,2
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,6,5,6,6,5,20,21,20,20,21,20,5,21,21,22,22,23,24,25,23,26,25,24,2
4,4,4,7,7,8,8,9,9,9,11,11,10,11,12,13,13,14,14,14,14,14,15,15,14,14,14,14,15,15,23,15,15,15,15,15,14,16,15,15,2
4,4,4,5,5,5,5,5,4,4,5,5,6,6,16,6,19,19,21,20,21,6,21,22,22,22,24,22,21,23,24,24,24,24,25,26,24,27,26,25,2
2,2,5,3,3,6,6,8,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,7,7,7,7,7,7,7,7,2
3,3,3,4,8,9,12,11,12,13,15,16,15,16,17,17,20,20,22,21,22,19,22,23,23,23,25,23,22,24,25,25,25,25,26,27,25,28,27,26,1
2,1,1,2,2,2,1,1,1,1,2,17,16,17,18,18,14,21,23,22,23,20,23,24,16,16,16,24,17,25,26,17,26,17,17,17,16,18,17,17,1
4,4,4,7,7,8,9,9,9,9,11,11,10,11,12,13,13,14,14,14,14,14,15,15,14,14,14,14,15,15,23,15,15,15,15,15,14,16,15,15,2
2,2,2,6,6,7,7,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,26,9,9,27,26,27,28,26,29,28,27,2
2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
2,1,1,2,2,2,2,2,10,6,12,7,8,17,13,14,15,16,16,22,17,21,17,20,17,24,26,25,23,27,27,26,28,27,28,29,27,30,29,28,1
4,4,4,7,7,8,8,9,9,8,9,9,17,10,11,11,11,12,24,23,24,22,24,25,24,25,27,26,24,28,28,27,29,28,29,30,28,31,30,29,2
4,4,4,7,7,8,8,9,9,14,11,11,18,5,5,5,5,22,25,24,5,23,25,26,25,26,28,27,25,29,29,28,30,29,30,31,29,32,31,30,2
2,2,2,3,3,6,10,8,8,11,14,15,13,14,14,19,16,17,17,17,18,17,18,18,18,17,18,19,18,19,30,19,31,18,31,32,30,33,19,19,2
4,4,4,7,7,8,8,9,9,8,9,9,17,10,11,11,11,12,24,23,24,22,24,25,24,25,27,26,24,28,28,27,29,28,29,30,28,31,30,29,2
4,4,4,7,7,8,8,9,9,14,11,11,18,11,12,13,13,14,14,14,14,14,15,15,14,27,29,14,15,15,23,15,15,30,15,15,14,16,15,15,2
4,4,4,7,7,8,8,9,9,9,11,11,10,11,12,13,13,14,14,14,14,14,15,15,14,27,14,14,15,15,23,15,15,15,15,15,14,16,15,15,2
2,2,2,3,3,3,10,3,2,2,3,3,3,3,3,3,3,3,20,3,3,3,3,3,21,21,22,21,20,22,22,23,23,21,22,23,21,24,23,22,2
2,2,5,3,3,6,6,8,5,5,6,6,7,7,7,10,7,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
1,1,1,2,2,2,2,2,10,10,12,2,14,15,15,15,18,18,19,19,20,18,19,19,19,19,20,18,19,20,20,21,21,20,21,21,20,22,21,21,1
1,1,1,2,2,2,2,2,10,10,7,7,8,18,10,8,10,11,11,15,25,15,26,27,26,28,30,28,26,30,31,29,32,31,32,33,31,34,32,31,1
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,5,5,6,6,5,5,5,20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
2,2,6,3,3,6,6,8,8,11,6,15,13,7,14,10,17,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,5,5,6,6,5,20,21,20,20,21,20,5,21,21,22,22,5,24,22,5,23,5,5,2
2,2,2,3,3,6,10,8,8,11,14,15,13,14,14,16,16,17,17,17,18,17,18,18,18,17,18,19,18,31,18,19,19,18,19,19,18,35,22,32,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,7,7,8,8,9,9,8,9,9,10,10,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2
2,2,2,6,6,7,7,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2
2,2,2,6,6,7,7,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,33,9,9,9,9,9,9,9,2
3,3,3,4,8,9,12,11,12,13,15,16,15,16,17,20,21,23,26,25,26,24,27,28,27,29,31,29,27,32,32,30,34,32,33,34,32,36,33,33,1
3,3,3,4,8,9,12,11,12,13,15,16,15,16,17,20,21,23,26,25,26,24,27,28,27,29,31,29,27,32,32,30,34,32,33,34,32,36,33,33,1
2,2,2,3,3,6,10,10,8,11,14,14,12,13,13,21,15,16,16,16,17,16,17,16,17,15,17,15,16,18,16,18,18,16,18,18,17,19,18,18,2
3,3,3,4,8,9,12,11,12,13,15,16,15,16,17,20,21,23,26,25,26,24,27,28,27,29,31,29,27,32,32,30,34,32,33,34,32,36,33,33,1
3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,12,12,13,13,13,13,13,14,14,13,13,13,13,14,14,14,14,14,14,14,14,13,15,14,14,1
1,3,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3,3,4,8,9,12,11,12,13,15,16,15,16,17,17,20,20,22,21,22,19,22,23,23,23,25,23,22,24,25,25,25,25,26,27,25,28,27,26,1
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,6,5,6,6,5,20,21,20,20,21,20,5,21,21,22,22,23,24,25,23,26,25,24,2
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,6,5,6,6,5,20,21,20,20,21,20,5,21,21,22,22,23,24,25,23,26,25,24,2
2,2,2,6,6,7,7,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2
1,1,1,2,2,2,2,2,10,10,12,2,14,15,15,15,18,18,19,19,20,18,19,19,19,19,20,18,19,20,20,21,21,20,21,21,20,22,21,21,1
3,3,3,4,8,9,12,11,12,13,15,16,15,16,17,20,21,23,26,25,26,24,27,28,27,29,31,29,27,32,32,30,34,32,33,34,32,36,33,33,1
4,4,4,7,7,8,8,9,9,9,11,11,10,11,12,13,13,14,14,14,14,14,15,15,14,27,14,14,15,15,23,15,15,15,15,15,14,16,15,15,2
2,2,5,3,3,6,6,6,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,3,3,6,10,8,8,11,14,15,13,14,14,16,16,17,17,17,18,17,18,18,18,17,18,19,18,31,18,19,19,18,19,19,18,35,22,32,2
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,6,5,6,6,5,20,21,20,20,21,20,5,21,21,22,22,23,24,25,23,37,25,24,2
1,1,1,2,2,2,2,2,10,10,12,2,14,15,15,15,18,18,19,19,20,18,19,19,19,19,20,18,19,20,20,21,21,20,21,21,20,22,21,21,1
3,3,3,9,8,9,12,11,12,13,15,16,15,16,17,17,20,20,22,21,22,19,22,23,23,23,25,23,22,24,25,25,25,25,26,27,25,28,27,26,1
1,1,1,2,2,2,2,2,6,6,7,2,8,19,15,18,8,8,8,8,15,8,28,29,28,30,8,30,28,8,8,8,8,8,8,8,8,38,34,34,1
2,1,1,2,2,2,2,2,6,6,7,2,14,15,15,15,8,24,8,8,8,8,8,30,29,8,32,8,8,33,33,31,35,33,34,35,33,39,35,35,2
2,2,6,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,1,1,1,10,13,12,13,16,16,18,19,20,19,22,22,25,27,26,27,25,29,31,30,31,33,31,29,34,34,32,36,34,35,36,34,40,36,36,1
4,4,4,7,7,8,9,9,9,9,11,11,20,11,12,13,13,14,14,14,14,14,15,15,14,14,14,14,15,15,15,15,15,15,15,15,14,16,15,15,2
4,4,4,7,7,8,8,9,9,8,9,9,10,10,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2
4,4,4,7,7,8,8,9,9,9,11,11,10,11,12,13,13,14,14,14,14,14,15,15,14,14,14,14,15,15,23,15,15,15,15,15,14,16,15,15,2
4,4,4,7,7,8,5,9,9,9,11,19,10,11,12,13,19,14,14,14,21,14,21,22,31,14,24,22,30,15,24,24,24,24,25,26,24,27,26,25,2
2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,1,2,2,2,2,2,10,10,12,2,14,15,15,15,18,18,19,19,20,18,19,19,19,19,20,18,19,20,20,21,21,20,21,21,20,22,21,21,1
2,2,2,3,3,6,10,10,8,11,14,14,12,13,13,21,15,26,28,10,28,16,17,16,17,15,17,15,31,18,35,18,18,16,18,18,17,19,18,18,2
4,4,4,7,7,8,8,9,9,9,11,11,10,11,12,13,13,14,14,14,14,14,15,15,14,14,14,14,15,15,23,15,15,15,15,15,14,16,15,15,2
1,1,1,2,2,2,2,2,6,6,7,7,8,8,10,8,10,11,11,15,11,15,30,27,26,28,30,28,26,30,31,29,32,31,32,33,35,41,37,31,1
4,4,4,7,7,8,8,9,9,14,11,11,18,5,5,5,5,22,25,24,5,23,25,26,25,26,28,27,25,29,29,28,30,29,30,31,29,32,31,30,2
2,2,5,8,9,11,1,1,1,1,2,13,2,2,2,2,2,2,2,2,16,2,16,17,2,16,23,16,17,17,17,17,17,22,23,24,22,25,17,23,2
2,2,2,6,6,7,7,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2
1,1,1,2,2,2,2,2,10,10,12,2,14,15,15,15,18,18,19,19,20,18,19,19,19,19,20,18,19,20,20,21,21,20,21,21,20,22,21,21,1
2,2,2,6,6,7,7,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2
2,1,1,2,2,2,2,2,10,6,12,7,8,17,13,14,14,15,15,15,15,15,2,16,15,15,15,15,16,16,16,16,16,16,16,16,15,17,16,16,1
3,3,3,4,8,9,12,11,12,13,15,16,15,16,17,17,20,20,22,21,22,19,22,23,23,23,25,23,22,24,25,25,25,25,26,27,25,28,27,26,1
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,6,5,6,6,5,20,21,20,20,21,20,5,21,21,22,22,23,24,25,23,26,25,24,2
2,2,6,3,3,3,6,8,5,5,14,6,7,7,7,23,7,7,29,27,29,26,13,32,32,32,7,7,13,13,13,13,13,7,7,13,36,13,13,13,2
3,3,1,2,10,4,2,2,6,6,7,20,21,21,10,8,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1
1,1,1,2,2,2,2,2,6,6,7,7,8,8,10,8,10,11,11,15,15,15,30,27,26,28,30,28,26,30,31,29,32,31,32,33,35,41,38,31,1
1,1,1,2,2,2,2,2,6,6,7,7,8,8,8,18,8,11,15,28,15,8,28,29,28,33,8,32,28,16,36,8,37,35,8,8,8,38,34,34,1
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,5,5,6,6,5,20,21,20,20,21,20,5,21,21,22,22,23,24,25,23,26,25,24,2
1,1,1,2,2,2,2,2,6,6,7,7,8,8,10,8,8,8,8,8,15,8,28,29,28,30,8,30,28,8,8,8,8,8,8,8,8,38,34,34,1
2,2,6,3,3,6,10,8,8,11,14,15,13,14,14,10,16,10,17,17,18,17,9,18,18,10,18,10,10,10,10,10,10,10,10,10,18,20,39,19,2
4,4,4,7,7,8,8,9,9,8,9,9,10,10,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2
2,2,5,3,3,3,6,6,5,5,6,6,7,7,7,7,23,27,7,29,30,27,7,33,33,7,34,33,32,35,37,33,38,36,36,37,37,42,40,37,2
1,1,1,10,2,2,13,12,13,17,16,21,22,22,20,24,22,24,8,8,8,8,8,30,29,8,32,8,8,33,33,31,35,33,34,35,33,39,35,35,2
2,2,2,3,3,6,10,8,8,11,14,15,13,14,14,16,16,17,17,17,18,26,18,18,18,17,18,19,18,31,18,19,19,18,19,19,18,35,22,32,2
4,4,4,7,7,8,8,9,9,8,9,9,10,10,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2
4,2,6,11,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
4,4,4,5,5,5,5,5,4,4,5,22,6,23,6,6,24,5,5,5,31,5,20,5,5,5,5,5,5,36,5,34,39,5,5,5,5,37,41,38,2
4,2,6,11,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
3,3,1,2,4,1,14,4,3,18,4,23,16,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
2,2,2,3,3,6,10,8,8,11,14,15,13,14,14,19,16,17,17,17,18,17,18,18,18,17,18,19,18,19,30,19,31,18,31,32,30,33,19,19,2
2,2,6,3,3,6,10,8,8,11,14,15,13,14,14,16,16,17,17,17,18,17,18,18,18,17,18,19,18,31,18,19,19,18,19,19,18,35,22,32,2
4,4,4,7,7,8,8,9,9,8,9,9,10,10,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2
2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,22,21,20,22,22,23,23,21,22,23,21,24,23,22,2
3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,12,12,13,13,13,13,13,14,14,13,13,13,13,14,14,14,14,14,14,14,14,13,15,14,14,1
4,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
4,4,4,7,7,8,8,9,9,14,11,24,5,5,5,5,5,5,25,5,5,23,25,26,5,26,5,27,25,29,5,5,30,29,30,31,29,32,31,30,2
2,2,5,3,3,3,6,8,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,13,7,7,13,7,13,7,13,2
2,2,5,3,3,6,6,6,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
2,2,6,3,3,6,6,8,8,11,6,15,13,7,14,10,17,10,17,17,18,17,9,10,18,10,10,10,10,10,10,10,10,10,10,10,18,20,39,39,2
2,2,2,6,6,7,7,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2
2,1,1,2,2,2,2,2,10,10,12,2,14,15,15,15,18,18,19,19,20,18,19,19,19,19,20,18,19,20,20,21,21,20,21,21,20,22,21,21,1
2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,20,3,3,3,3,3,21,21,22,21,20,22,22,23,23,21,22,23,21,24,23,22,2
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,6,5,6,6,5,20,21,20,20,21,20,6,21,21,22,22,23,24,25,23,26,25,24,2
2,1,1,2,2,2,2,2,10,10,12,2,14,15,15,15,18,18,19,19,20,18,19,19,19,19,20,18,19,20,20,20,21,20,20,20,19,21,20,20,1
1,1,1,2,2,2,2,2,6,6,7,7,8,8,10,8,8,8,8,8,8,8,28,29,28,30,8,30,28,8,8,8,8,8,8,8,8,38,34,34,1
4,4,4,5,7,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,25,5,5,5,5,5,5,5,5,5,5,37,5,5,38,5,5,40,2
4,4,7,7,5,8,9,9,14,19,17,19,20,24,21,25,23,27,21,29,30,27,21,22,33,22,34,22,21,23,24,24,24,24,25,26,24,27,26,25,2
2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,20,3,3,3,3,3,21,21,22,21,20,22,22,23,23,21,22,23,21,24,23,22,2
1,1,1,2,2,4,2,2,6,6,7,7,8,8,10,8,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1
2,2,6,3,3,6,6,8,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,34,7,35,10,7,37,38,10,10,10,37,38,10,10,39,10,2
2,2,5,3,3,3,6,6,5,5,6,6,7,7,7,7,23,27,7,29,30,27,7,33,33,7,34,33,32,35,37,33,38,36,36,37,37,42,40,37,2
1,1,1,2,2,10,13,12,13,16,16,18,19,20,19,22,22,25,27,26,27,25,29,31,30,31,33,31,29,34,34,32,36,34,35,36,34,40,36,36,1
4,4,4,5,5,5,5,5,4,20,5,13,2,2,2,2,2,2,2,2,16,2,16,17,2,16,23,16,17,17,17,17,17,22,23,24,22,25,24,23,2
3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,12,12,13,13,13,13,13,14,14,13,13,13,13,14,14,14,14,14,14,14,14,13,15,14,14,1
1,1,1,2,2,2,2,2,6,10,7,2,14,15,15,15,18,18,19,19,20,18,19,19,19,19,20,18,19,20,20,21,21,20,21,21,20,22,21,21,1
2,2,6,3,3,6,10,8,8,11,14,15,13,14,14,16,16,17,17,17,18,17,18,18,18,17,18,19,18,31,18,19,19,18,19,19,18,35,22,19,2
2,2,5,3,3,3,6,6,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,7,7,7,13,7,13,7,7,2
2,2,8,3,9,12,1,13,1,1,2,13,2,2,2,2,2,2,2,2,16,2,16,17,2,16,23,16,17,17,17,17,17,17,17,17,16,18,17,17,2
4,4,4,7,7,8,8,9,9,14,11,11,5,5,5,5,5,22,25,24,5,23,25,26,25,26,28,27,25,29,29,28,30,29,30,31,29,32,31,30,2
4,4,4,5,7,5,8,14,9,14,10,11,5,5,5,5,5,5,25,24,5,23,25,26,25,26,28,5,25,5,29,28,5,29,30,31,29,32,31,30,2
2,2,6,3,3,6,10,8,8,11,14,15,13,14,14,10,16,17,17,17,18,17,18,18,18,17,18,10,18,19,10,19,19,38,19,19,18,20,19,19,2
2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
2,2,2,3,3,6,10,8,8,11,14,15,13,14,14,10,16,10,17,17,18,17,18,18,18,17,18,34,10,19,10,19,31,38,31,32,30,33,19,19,2
2,2,5,3,3,6,6,6,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
2,2,5,3,3,13,6,6,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
3,3,3,4,8,9,12,11,12,13,15,16,15,16,17,17,20,20,22,21,22,19,22,23,23,23,25,23,22,24,25,25,25,25,26,27,25,28,27,26,1
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,6,6,30,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
2,2,6,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,22,3,33,22,39,23,23,21,22,23,21,24,23,22,2
4,4,4,7,7,8,8,9,9,14,11,24,18,5,5,5,5,22,25,24,5,23,31,34,25,34,29,27,25,29,40,35,30,39,30,31,39,32,31,41,2
2,2,2,3,3,6,10,8,8,11,14,15,13,14,14,19,16,17,17,17,18,17,18,18,18,17,18,19,18,19,30,19,31,18,31,32,30,33,19,19,2
2,2,2,3,3,6,10,8,8,11,14,15,13,14,14,19,16,17,17,17,18,17,18,18,18,17,18,19,18,19,30,19,31,18,38,32,30,33,19,19,2
2,2,6,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
4,4,4,7,7,8,5,9,9,9,18,19,10,11,12,13,19,14,14,14,21,14,21,22,22,14,24,22,30,15,24,24,24,24,25,26,24,27,26,25,2
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,28,6,30,6,6,6,6,6,6,6,6,34,6,6,6,6,6,6,6,6,6,6,6,2
2,2,6,3,3,6,6,8,8,5,6,6,13,7,7,7,7,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,38,10,10,39,10,2
2,2,5,3,3,6,6,8,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
2,1,1,2,2,2,2,2,10,6,12,7,8,17,13,14,14,15,15,15,15,15,30,16,15,15,15,15,16,16,16,16,16,16,16,16,15,17,16,16,2
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,6,5,6,6,5,20,21,20,20,21,20,5,21,21,22,22,23,24,25,23,26,25,24,2
3,3,3,4,8,9,12,11,12,13,15,16,15,16,17,17,20,20,22,21,22,19,22,23,23,23,25,23,22,24,25,25,25,25,26,27,25,28,27,26,1
4,4,4,5,5,5,5,5,4,4,5,5,6,6,6,6,6,6,5,6,6,5,20,21,20,20,21,20,5,21,21,22,22,23,24,25,23,26,25,24,2
3,3,1,2,4,4,4,4,15,18,19,20,4,4,4,4,4,4,4,11,11,11,11,4,11,4,11,4,4,4,11,36,40,4,11,39,4,43,11,42,1
2,2,5,3,3,3,6,6,5,5,6,6,7,7,7,7,23,27,7,29,30,27,7,33,33,7,34,33,32,35,37,33,38,36,36,37,37,42,40,37,2
2,1,1,2,2,2,1,1,1,1,2,25,2,2,2,2,2,2,2,2,16,2,16,2,2,2,2,2,2,2,41,2,2,2,2,2,2,2,42,43,2
