2,2,4,5,5,6,10,17,12,17,13,19,2
1,1,1,1,3,3,3,4,4,3,16,13,1
2,2,6,4,7,2,2,8,16,10,9,15,2
1,5,8,8,9,15,12,15,17,15,18,20,1
3,4,5,9,6,16,7,7,7,7,8,8,1
3,4,6,6,6,8,13,10,14,12,11,21,2
3,6,7,10,10,9,14,11,11,11,6,12,2
1,1,1,3,4,4,9,9,9,9,10,14,1
1,5,8,8,9,15,12,15,17,15,18,20,1
3,4,5,6,6,7,7,18,7,18,8,21,1
3,4,5,6,6,7,7,7,7,7,8,8,1
3,4,5,6,6,7,11,7,13,10,14,8,2
1,5,8,8,9,15,12,16,17,19,18,18,2
3,4,5,6,6,7,7,7,10,7,14,8,1
3,4,5,6,6,7,11,7,13,20,20,22,2
3,4,6,6,6,8,13,10,14,12,11,21,1
2,2,3,2,2,2,2,3,3,2,2,2,2
3,4,5,6,6,7,7,7,7,7,14,8,1
3,4,5,6,6,7,7,7,10,10,14,8,1
1,1,1,1,8,3,9,13,9,9,15,14,1
1,5,8,8,9,15,12,16,15,16,19,18,1
4,6,7,10,10,9,14,11,11,11,6,12,2
1,5,8,8,9,15,12,16,15,16,19,18,1
2,2,4,5,5,6,10,17,12,17,13,19,2
1,1,1,3,11,16,15,18,18,21,12,23,1
2,2,3,2,2,2,2,3,3,2,2,2,2
2,2,4,5,5,6,10,17,12,17,13,19,2
1,5,8,8,9,15,12,16,15,16,19,18,1
1,1,1,3,3,4,4,14,9,3,7,7,1
1,1,1,1,3,3,3,4,4,3,16,13,1
3,4,5,6,6,7,7,7,7,7,8,8,1
1,1,1,3,3,4,4,14,9,22,7,7,1
1,5,8,8,9,15,12,16,15,16,19,18,1
3,4,5,6,6,7,7,7,7,7,8,8,1
1,1,1,3,3,4,4,6,6,5,7,7,1
1,5,8,8,9,15,12,16,17,19,18,18,1
3,4,6,4,7,5,8,8,8,8,9,9,2
2,2,3,2,2,2,2,3,3,2,2,2,2
2,2,3,2,2,2,2,3,3,2,2,2,2
3,4,5,6,6,7,7,7,7,7,14,8,1
3,4,6,4,7,5,8,8,10,8,9,9,2
3,4,5,3,11,4,15,18,7,23,8,23,1
1,5,8,3,11,16,9,9,9,9,10,14,1
1,1,1,1,3,3,3,4,4,3,16,13,1
1,1,1,1,3,3,3,4,4,3,16,13,1
2,2,3,2,2,2,2,5,5,4,4,4,2
1,5,8,8,9,15,12,16,17,15,18,20,1
1,1,1,3,11,16,15,6,19,23,12,11,1
1,1,1,3,4,4,4,6,6,5,5,5,1
3,4,5,6,6,7,11,7,10,10,14,8,2
2,1,4,1,1,1,1,2,2,24,1,24,1
3,4,6,4,7,5,8,8,14,12,9,9,2
1,5,8,8,9,15,12,16,15,16,19,18,1
3,4,5,6,6,7,7,10,10,10,14,16,2
2,2,3,2,2,2,5,5,5,4,4,4,2
1,1,1,3,4,4,9,9,9,9,10,10,1
3,4,7,4,7,9,14,11,11,11,6,12,2
2,2,3,4,2,2,2,3,3,8,21,9,2
1,1,1,3,4,4,9,9,9,9,10,25,1
3,4,5,6,6,7,7,7,10,10,14,8,2
1,1,1,3,3,4,4,14,6,25,7,7,1
2,2,3,2,2,2,2,5,5,4,4,4,2
1,1,1,1,3,3,3,4,4,3,16,13,1
2,2,3,2,2,2,5,5,5,4,4,15,2
1,1,1,1,3,3,4,14,4,3,3,3,1
2,2,6,4,7,5,8,8,16,10,9,15,2
1,5,8,8,9,15,12,16,15,16,19,18,1
2,2,3,4,7,2,2,3,3,8,21,9,2
1,1,1,3,3,3,4,14,4,3,7,7,1
1,1,1,1,3,12,4,14,4,3,3,3,1
3,5,8,8,9,15,12,16,15,16,19,18,1
3,4,5,6,6,7,7,7,7,7,8,8,1
2,2,3,2,2,2,2,3,3,2,2,2,2
3,4,5,6,6,7,7,7,7,7,8,8,1
3,4,5,6,7,11,7,7,10,10,14,26,2
2,2,3,2,2,2,2,3,3,2,2,2,2
2,2,6,4,7,5,5,11,11,11,6,12,2
2,4,6,4,2,5,16,8,8,8,9,9,2
3,4,5,6,6,7,7,7,7,7,8,23,1
2,2,4,5,5,6,10,17,12,17,13,19,2
1,1,1,1,3,3,4,14,4,3,3,3,1
3,4,5,6,6,7,7,7,7,7,8,8,1
1,3,2,1,1,1,6,2,2,1,1,1,1
1,1,1,11,8,1,9,13,20,9,15,25,1
2,2,3,2,2,2,2,3,3,2,2,2,2
3,4,5,6,6,7,7,7,10,10,14,8,1
3,4,5,6,6,7,7,7,10,10,14,8,1
2,2,6,4,7,5,8,8,8,8,9,9,2
1,5,8,8,9,15,12,16,15,16,19,18,1
1,1,1,1,3,3,3,4,4,3,7,7,1
2,2,3,5,5,6,10,12,12,2,13,19,2
1,5,8,8,9,15,12,15,17,15,18,20,2
3,4,6,4,7,5,8,8,10,8,9,9,2
1,1,1,1,8,1,9,13,1,9,15,25,1
1,1,1,1,3,3,3,4,4,3,16,13,1
3,4,5,6,6,7,7,7,10,10,14,8,2
1,1,1,3,11,16,15,19,19,22,7,7,1
3,5,8,8,9,15,12,16,15,16,19,18,1
3,4,5,9,12,16,17,20,7,7,22,27,1
1,1,1,1,3,3,3,4,4,26,16,13,1
1,1,1,1,8,13,9,13,9,9,15,13,1
3,4,6,6,6,8,11,10,10,10,11,9,2
2,2,3,4,2,2,2,3,8,8,21,9,2
2,2,4,5,5,6,10,17,12,17,13,19,2
3,4,5,6,6,8,8,10,14,12,11,9,1
3,4,5,6,6,7,7,7,7,7,14,8,2
2,2,3,2,2,2,2,3,3,2,2,2,2
3,4,5,6,6,7,8,10,10,10,11,16,2
1,3,4,5,5,6,10,17,12,17,13,19,1
1,1,1,1,3,12,4,14,4,3,3,3,1
3,4,5,6,6,7,7,7,7,7,8,8,1
1,1,1,1,3,3,3,14,4,13,3,3,1
3,1,1,3,11,4,15,6,19,23,5,23,1
1,5,8,8,9,15,12,16,15,16,19,18,1
2,2,6,4,7,5,5,11,11,11,6,12,2
2,2,6,4,7,5,5,11,11,11,6,12,2
1,1,1,3,11,16,15,9,21,27,10,28,1
2,2,4,5,5,6,10,17,12,17,13,19,2
1,1,1,3,4,4,4,6,6,5,5,5,1
1,1,1,3,4,4,4,6,6,5,5,5,1
3,4,7,9,12,4,9,21,22,28,10,10,1
2,2,3,2,2,2,2,5,5,4,4,4,2
2,2,7,4,7,9,5,11,11,11,6,12,2
2,2,3,2,2,2,2,3,3,2,2,2,2
1,5,8,8,9,15,12,16,15,16,19,18,1
1,5,8,8,9,15,12,16,15,16,19,18,1
1,5,8,8,9,15,12,16,15,16,19,18,1
2,2,3,2,2,5,5,5,5,4,4,6,2
3,4,5,9,6,16,7,22,19,29,8,8,1
3,1,1,3,11,16,15,6,19,5,5,23,1
2,2,4,5,5,6,10,17,12,17,13,19,2
2,2,3,2,2,2,2,3,3,2,2,2,2
2,2,3,8,9,15,12,16,17,19,23,18,2
1,5,8,8,9,15,12,16,15,16,19,18,1
2,2,4,5,5,6,10,17,12,17,13,19,2
3,4,5,6,6,7,7,7,7,7,8,8,1
3,4,5,6,6,7,7,7,7,7,8,8,1
1,1,1,3,4,4,4,6,6,5,5,11,1
1,1,1,1,4,10,9,13,1,28,15,25,1
1,5,8,8,9,15,6,15,17,15,18,20,1
3,4,5,6,6,7,7,7,10,10,14,8,2
1,1,2,1,1,3,3,4,4,26,1,13,1
1,1,1,1,3,3,3,4,4,3,16,13,1
2,2,4,5,5,6,10,17,12,17,13,19,2
1,1,1,1,3,3,3,4,4,3,16,13,1
1,1,1,1,8,3,9,13,9,9,15,14,1
2,2,3,2,2,2,2,5,5,4,2,2,2
1,1,1,1,3,3,3,4,4,3,16,13,1
2,3,4,5,5,6,6,2,2,6,24,29,2
1,3,4,5,5,6,10,17,12,17,13,19,1
2,2,6,4,2,5,5,5,5,4,4,6,2
1,5,8,8,9,15,12,16,15,16,19,18,1
3,4,7,9,12,4,18,21,22,28,22,10,1
1,1,1,3,4,4,4,6,6,5,5,23,1
1,1,1,1,4,4,9,14,9,9,25,30,1
1,1,1,3,4,4,9,9,6,27,10,5,1
1,1,2,1,1,1,1,2,2,30,1,1,1
